Product ID,Product Name,total_sales,total_profit,total_quantity,profit_margin
FUR-BO-10004709,"Bush Westfield Collection Bookcases, Medium Cherry Finish",1444.5238,1.0161999999999978,27,0.0007034844285708535
FUR-BO-10004834,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",3906.9316,-176.19600000000003,6,-0.04509830681448327
FUR-CH-10000015,Hon Multipurpose Stacking Arm Chairs,3022.76,541.5,15,0.17914091757202025
FUR-CH-10000155,Global Comet Stacking Armless Chair,1712.87,322.974,6,0.18855721683490284
FUR-CH-10000225,"Global Geo Office Task Chair, Gray",1232.172,-153.862,14,-0.12487055378632203
FUR-CH-10000229,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,1608.7820000000002,-395.6308,8,-0.24591945956630543
FUR-CH-10000309,Global Comet Stacking Arm Chair,3153.5739999999996,-42.251000000000005,10,-0.013397814669958596
FUR-CH-10000422,Global Highback Leather Tilter in Burgundy,795.4250000000001,-5.459400000000006,9,-0.006863500644309652
FUR-CH-10000454,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",7304.126,1732.258,38,0.23716157141867486
FUR-CH-10000513,High-Back Leather Manager's Chair,1623.8809999999999,-227.4825,15,-0.1400856959346159
FUR-CH-10000553,"Metal Folding Chairs, Beige, 4/Carton",695.192,99.4442,19,0.14304566220554896
FUR-CH-10000595,Safco Contoured Stacking Chairs,1400.04,262.24,6,0.1873089340304563
FUR-CH-10000665,"Global Airflow Leather Mesh Back Chair, Black",3243.9919999999997,437.842,25,0.13497012323088345
FUR-CH-10000749,Office Star - Ergonomic Mid Back Chair with 2-Way Adjustable Arms,629.136,-28.9568,4,-0.04602629638106864
FUR-CH-10000785,Global Ergonomic Managers Chair,4933.872,492.2656,32,0.09977267347024811
FUR-CH-10000847,Global Executive Mid-Back Manager's Chair,4088.5240000000003,785.646,15,0.19215883286975932
FUR-CH-10000863,Novimex Swivel Fabric Task Chair,1300.134,-90.58800000000001,10,-0.06967589494621325
FUR-CH-10000988,Hon Olson Stacker Stools,1678.4769999999999,126.729,15,0.07550237506978053
FUR-CH-10001146,"Global Task Chair, Black",520.0989999999999,-80.4062,12,-0.15459787463540597
FUR-CH-10001146,"Global Value Mid-Back Manager's Chair, Gray",1210.172,124.8245,17,0.10314608171400429
FUR-CH-10001190,Global Deluxe High-Back Office Chair in Storm,1112.92,-149.589,10,-0.1344112784387018
FUR-CH-10001215,Global Troy Executive Leather Low-Back Tilter,10217.894,776.519,25,0.07599599291204234
FUR-CH-10001270,Harbour Creations Steel Folding Chair,838.75,155.25,12,0.18509687034277197
FUR-CH-10001394,Global Leather Executive Chair,3439.702,491.38599999999997,12,0.14285714285714285
FUR-CH-10001482,Office Star - Mesh Screen back chair with Vinyl seat,1074.35,-183.372,10,-0.17068180760459817
FUR-CH-10001545,Hon Comfortask Task/Swivel Chairs,1405.1580000000001,-56.99,15,-0.04055771664111794
FUR-CH-10001708,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,2224.6220000000003,177.63479999999998,16,0.07984943059989516
FUR-CH-10001714,"Global Leather & Oak Executive Chair, Burgundy",1261.12,-42.249199999999995,9,-0.03350133214920071
FUR-CH-10001797,"Safco Chair Connectors, 6/Carton",213.552,-2.6936,7,-0.012613321345620739
FUR-CH-10001802,Hon Every-Day Chair Series Swivel Task Chairs,985.84,12.097999999999999,10,0.012271768238253671
FUR-CH-10001854,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,3193.82,491.37200000000007,10,0.1538508745013808
FUR-CH-10001891,Global Deluxe Office Fabric Chairs,515.9000000000001,59.507600000000004,6,0.11534716030238416
FUR-CH-10001973,Office Star Flex Back Scooter Chair with White Frame,1395.564,-217.5208,16,-0.15586587214918127
FUR-CH-10002019,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,448.856,9.5904,7,0.021366317928244248
FUR-CH-10002024,HON 5400 Series Task Chairs for Big and Tall,11887.562,70.09800000000007,21,0.005896751579508067
FUR-CH-10002044,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",437.136,-68.1096,4,-0.15580871856813439
FUR-CH-10002073,Hon Olson Stacker Chairs,1519.768,354.80519999999996,6,0.23346010706897366
FUR-CH-10002084,Hon Mobius Operator's Chair,1879.85,309.9348,16,0.16487209085831317
FUR-CH-10002126,Hon Deluxe Fabric Upholstered Stacking Chairs,2119.83,-34.1572,12,-0.016113178886986223
FUR-CH-10002304,"Global Stack Chair without Arms, Black",583.364,1.2989999999999995,29,0.0022267400799500818
FUR-CH-10002317,Global Enterprise Series Seating Low-Back Swivel/Tilt Chairs,257.184,25.898,1,0.10069833271121063
FUR-CH-10002320,Hon Pagoda Stacking Chairs,2101.272,256.784,8,0.12220407448440754
FUR-CH-10002331,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,5575.434,608.7258,21,0.1091799849123853
FUR-CH-10002335,Hon GuestStacker Chair,2441.4,843.2124,22,0.345380683214549
FUR-CH-10002372,Office Star - Ergonomically Designed Knee Chair,639.7620000000001,-11.3372,8,-0.01772096498385337
FUR-CH-10002439,"Iceberg Nesting Folding Chair, 19w x 6d x 43h",559.88,60.5488,4,0.1081460312924198
FUR-CH-10002602,DMI Arturo Collection Mission-style Design Wood Chair,2405.64,371.4108,21,0.15439167955305033
FUR-CH-10002647,"Situations Contoured Folding Chairs, 4/Set",2875.064,110.019,47,0.0382666264124903
FUR-CH-10002774,"Global Deluxe Stacking Chair, Gray",585.2919999999999,21.9214,7,0.03745378375238343
FUR-CH-10002780,Office Star - Task Chair with Contemporary Loop Arms,194.764,25.4744,2,0.13079624571276005
FUR-CH-10002880,"Global High-Back Leather Tilter, Burgundy",2529.78,-249.66969999999998,27,-0.09869225782479107
FUR-CH-10002961,"Leather Task Chair, Black",1849.9160000000002,54.588,17,0.029508366866387446
FUR-CH-10002965,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",2464.956,104.50959999999999,16,0.0423981604539797
FUR-CH-10003061,"Global Leather Task Chair, Black",1546.849,46.794799999999995,18,0.030251692311272785
FUR-CH-10003199,Office Star - Contemporary Task Swivel Chair,1286.976,62.14880000000001,14,0.04829056641304889
FUR-CH-10003298,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",2299.464,-302.56379999999996,21,-0.13158014215486738
FUR-CH-10003312,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,2209.448,-477.666,10,-0.21619246074132545
FUR-CH-10003379,Global Commerce Series High-Back Swivel/Tilt Chairs,3874.2340000000004,584.2090000000001,15,0.15079342135761548
FUR-CH-10003396,Global Deluxe Steno Chair,1425.66,-130.0962,21,-0.09125331425445057
FUR-CH-10003535,"Global Armless Task Chair, Royal Blue",633.8,-48.1742,13,-0.07600852003786684
FUR-CH-10003606,SAFCO Folding Chair Trolley,798.32,151.3232,6,0.18955205932458163
FUR-CH-10003746,Hon 4070 Series Pagoda Round Back Stacking Chairs,4685.21,956.5204,16,0.20415742303973566
FUR-CH-10003774,"Global Wood Trimmed Manager's Task Chair, Khaki",3043.0860000000002,-373.01800000000003,40,-0.12257885580624406
FUR-CH-10003817,"Global Value Steno Chair, Gray",1425.246,85.036,22,0.05966408605952937
FUR-CH-10003833,Novimex Fabric Task Chair,1200.836,-30.49,22,-0.0253906445176527
FUR-CH-10003846,Hon Valutask Swivel Chairs,1180.114,90.882,10,0.0770112040023252
FUR-CH-10003956,Novimex High-Tech Fabric Mesh Task Chair,469.48800000000006,-64.5918,7,-0.1375792352520192
FUR-CH-10003968,Novimex Turbo Task Chair,1049.406,-18.4548,17,-0.01758594862236351
FUR-CH-10003973,GuestStacker Chair with Chrome Finish Legs,2907.9680000000003,118.9632,9,0.04090939102493562
FUR-CH-10003981,Global Commerce Series Low-Back Swivel/Tilt Chairs,4001.398,48.82620000000001,21,0.012202285301287202
FUR-CH-10004063,Global Deluxe High-Back Manager's Chair,2181.252,85.794,10,0.03933245677253247
FUR-CH-10004086,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,5799.081,1190.2584,22,0.2052494869445693
FUR-CH-10004218,"Global Fabric Manager's Chair, Dark Gray",1998.6200000000001,328.185,21,0.16420580200338233
FUR-CH-10004287,SAFCO Arco Folding Chair,4748.780000000001,745.74,20,0.15703822876612517
FUR-CH-10004289,Global Super Steno Chair,1298.142,-116.1358,17,-0.08946309417613789
FUR-CH-10004477,"Global Push Button Manager's Chair, Indigo",353.162,50.538700000000006,7,0.1431034482758621
FUR-CH-10004495,"Global Leather and Oak Executive Chair, Black",4652.798,698.2736,18,0.1500760617589674
FUR-CH-10004540,Global Chrome Stack Chair,556.928,-18.511200000000002,18,-0.03323804872443117
FUR-CH-10004626,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,1411.837,268.3674,14,0.19008384112330245
FUR-CH-10004675,"Lifetime Advantage Folding Chairs, 4/Carton",3297.5840000000003,715.3024,16,0.21691711264974597
FUR-CH-10004698,"Padded Folding Chairs, Black, 4/Carton",746.428,55.066399999999994,11,0.07377322394122406
FUR-CH-10004754,"Global Stack Chair with Arms, Black",308.794,24.2838,13,0.07864077669902912
FUR-CH-10004853,"Global Manager's Adjustable Task Chair, Storm",1449.4080000000001,55.8626,13,0.03854166666666666
FUR-CH-10004860,Global Low Back Tilter Chair,1353.348,-151.47,15,-0.11192243236772803
FUR-CH-10004875,Harbour Creations 67200 Series Stacking Chairs,1046.048,188.627,15,0.18032346507999633
FUR-CH-10004886,Bevis Steel Folding Chairs,1345.5149999999999,71.003,18,0.05277012890974832
FUR-CH-10004983,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,1180.132,49.9038,17,0.04228662556391996
FUR-CH-10004997,Hon Every-Day Series Multi-Task Chairs,2791.5080000000003,187.98,17,0.0673399467241362
FUR-FU-10000010,"DAX Value U-Channel Document Frames, Easel Back",400.388,29.3727,21,0.07336059022747934
FUR-FU-10000023,Eldon Wave Desk Accessories,608.684,81.0464,39,0.1331502060182295
FUR-FU-10000073,Deflect-O Glasstique Clear Desk Accessories,100.1,33.033,13,0.33
FUR-FU-10000076,24-Hour Round Wall Clock,406.812,73.926,10,0.18172030323589275
FUR-FU-10000087,"Executive Impressions 14"" Two-Color Numerals Wall Clock",481.424,28.400000000000002,5,0.0589916580810263
FUR-FU-10000175,DAX Wood Document Frame.,261.31600000000003,31.579,10,0.12084602550169142
FUR-FU-10000193,Tenex Chairmats For Use with Hard Floors,263.87199999999996,-1.2992000000000008,7,-0.004923599320882856
FUR-FU-10000206,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",395.39599999999996,14.549999999999999,20,0.036798551325759495
FUR-FU-10000221,"Master Caster Door Stop, Brown",195.68,36.2712,21,0.18535977105478332
FUR-FU-10000222,"Seth Thomas 16"" Steel Case Clock",301.92,-22.411199999999997,7,-0.07422893481717009
FUR-FU-10000246,Aluminum Document Frame,275.08000000000004,34.215999999999994,16,0.12438563327032132
FUR-FU-10000260,"6"" Cubicle Wall Clock, Black",1023.586,26.211599999999997,19,0.02560761870521871
FUR-FU-10000277,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,1158.672,176.9712,12,0.15273623596669292
FUR-FU-10000293,Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,1315.48,75.80879999999999,12,0.057628242162556624
FUR-FU-10000305,"Tenex V2T-RE Standard Weight Series Chair Mat, 45"" x 53"", Lip 25"" x 12""",134.568,-5.6784,2,-0.04219725343320849
FUR-FU-10000308,Deflect-o Glass Clear Studded Chair Mats,672.9,68.398,5,0.10164660425026006
FUR-FU-10000320,OIC Stacking Trays,576.772,13.4936,21,0.023395033045986974
FUR-FU-10000397,Luxo Economy Swing Arm Lamp,192.46,50.2488,9,0.26108697911254286
FUR-FU-10000409,"GE 4 Foot Flourescent Tube, 40 Watt",14.98,6.8908,1,0.45999999999999996
FUR-FU-10000448,Tenex Chairmats For Use With Carpeted Floors,206.86,5.593,7,0.027037609977762736
FUR-FU-10000521,"Seth Thomas 14"" Putty-Colored Wall Clock",254.7,45.477000000000004,5,0.17855123674911663
FUR-FU-10000550,Stacking Trays by OIC,152.864,7.171199999999999,8,0.04691228804689135
FUR-FU-10000576,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,2672.312,264.3983999999999,21,0.09893994413825928
FUR-FU-10000629,9-3/4 Diameter Round Wall Clock,535.8,115.836,20,0.2161926091825308
FUR-FU-10000672,"Executive Impressions 10"" Spectator Wall Clock",152.88,51.979200000000006,13,0.34
FUR-FU-10000719,"DAX Cubicle Frames, 8-1/2 x 11",191.84,37.0224,12,0.1929858215179316
FUR-FU-10000723,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",786.328,-78.09479999999999,19,-0.09931580714409254
FUR-FU-10000732,Eldon 200 Class Desk Accessories,490.576,35.168,20,0.07168715958383613
FUR-FU-10000747,Tenex B1-RE Series Chair Mats for Low Pile Carpets,642.564,46.439800000000005,13,0.07227264521510698
FUR-FU-10000755,Eldon Expressions Mahogany Wood Desk Collection,93.6,23.4,15,0.25
FUR-FU-10000758,DAX Natural Wood-Tone Poster Frame,374.12800000000004,105.92,15,0.28311166231877855
FUR-FU-10000771,"Eldon 200 Class Desk Accessories, Smoke",286.88,55.3896,21,0.19307585052983828
FUR-FU-10000794,"Eldon Stackable Tray, Side-Load, Legal, Smoke",234.98000000000002,21.7532,7,0.0925746872074219
FUR-FU-10000820,Tensor Brushed Steel Torchiere Floor Lamp,391.154,-5.4368,6,-0.01389938489699709
FUR-FU-10000965,"Howard Miller 11-1/2"" Diameter Ridgewood Wall Clock",675.22,276.8402,13,0.41
FUR-FU-10001025,"Eldon Imàge Series Desk Accessories, Clear",114.664,3.3534,3,0.029245447568548105
FUR-FU-10001037,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",645.16,46.452,22,0.07200074400148801
FUR-FU-10001057,Tensor Track Tree Floor Lamp,719.866,36.9815,15,0.051372755485048605
FUR-FU-10001085,3M Polarizing Light Filter Sleeves,193.96,83.179,11,0.4288461538461538
FUR-FU-10001095,DAX Black Cherry Wood-Tone Poster Frame,271.664,-1.588799999999999,3,-0.005848400965899048
FUR-FU-10001185,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",585.95,190.2195,15,0.3246343544671047
FUR-FU-10001196,DAX Cubicle Frames - 8x10,259.31600000000003,1.7309999999999985,15,0.0066752533588363165
FUR-FU-10001215,"Howard Miller 11-1/2"" Diameter Brentwood Wall Clock",659.8199999999999,253.6044,14,0.3843539147040102
FUR-FU-10001290,Executive Impressions Supervisor Wall Clock,898.8999999999999,255.968,19,0.2847569251307154
FUR-FU-10001379,"Executive Impressions 16-1/2"" Circular Wall Clock",164.784,-1.0687999999999995,4,-0.006486066608408581
FUR-FU-10001424,Dax Clear Box Frame,505.57,9.4284,12,0.0186490495875942
FUR-FU-10001468,Tenex Antistatic Computer Chair Mats,353.96,-427.45,5,-1.207622330206803
FUR-FU-10001473,DAX Wood Document Frame,862.3,49.428,10,0.05732111794039198
FUR-FU-10001473,"Eldon Executive Woodline II Desk Accessories, Mahogany",488.35200000000003,59.558099999999996,11,0.12195731767249851
FUR-FU-10001475,"Contract Clock, 14"", Brown",703.552,69.4568,14,0.09872305103247521
FUR-FU-10001487,"Eldon Expressions Wood and Plastic Desk Accessories, Cherry Wood",271.86,14.1694,7,0.052120208931067454
FUR-FU-10001488,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",2131.62,148.372,22,0.06960527673788013
FUR-FU-10001546,Dana Swing-Arm Lamps,117.17599999999999,2.136,4,0.018228988871441254
FUR-FU-10001588,"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",166.9,62.737,5,0.37589574595566205
FUR-FU-10001591,Advantus Panel Wall Certificate Holder - 8.5x11,321.32,77.104,16,0.23996016432217104
FUR-FU-10001602,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",598.096,-6.827400000000001,9,-0.011415224311816165
FUR-FU-10001617,"Executive Impressions 8-1/2"" Career Panel/Partition Cubicle Clock",66.56,18.512,7,0.278125
FUR-FU-10001706,Longer-Life Soft White Bulbs,243.76,32.5248,22,0.13342960288808664
FUR-FU-10001731,Acrylic Self-Standing Desk Frames,1473.2440000000001,12.0684,14,0.008191718411885608
FUR-FU-10001756,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",431.056,-12.756800000000002,17,-0.02959429865261127
FUR-FU-10001847,Eldon Image Series Black Desk Accessories,229.152,9.6048,7,0.041914537075827395
FUR-FU-10001852,"Eldon Regeneration Recycled Desk Accessories, Smoke",108.744,2.6448,6,0.024321341867137497
FUR-FU-10001861,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",341.0,132.696,16,0.38913782991202345
FUR-FU-10001867,"Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry",88.024,1.7024,2,0.019340179950922475
FUR-FU-10001876,"Computer Room Manger, 14""",457.84,51.968,10,0.11350690197448891
FUR-FU-10001889,Ultra Door Pull Handle,208.29600000000002,60.2796,21,0.28939393939393937
FUR-FU-10001918,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,351.76,16.3658,14,0.04652547191266773
FUR-FU-10001934,Magnifier Swing Arm Lamp,689.76,65.4576,12,0.0948990953375087
FUR-FU-10001935,3M Hangers With Command Adhesive,913.68,17.02,20,0.018627966027493215
FUR-FU-10001940,Staple-based wall hangings,1064.16,51.2624,26,0.04817170350323259
FUR-FU-10001967,Telescoping Adjustable Floor Lamp,470.94399999999996,-7.996000000000001,8,-0.016978664129917786
FUR-FU-10001979,Dana Halogen Swing-Arm Architect Lamp,253.104,13.1104,4,0.05179847019407042
FUR-FU-10002030,"Executive Impressions 14"" Contract Wall Clock with Quartz Movement",44.46,-17.784,5,-0.39999999999999997
FUR-FU-10002045,"Executive Impressions 14""",328.76,117.3744,12,0.35702153546660176
FUR-FU-10002088,Nu-Dell Float Frame 11 x 14 1/2,91.596,34.3036,11,0.37450980392156863
FUR-FU-10002107,Eldon Pizzaz Desk Accessories,19.624000000000002,5.8872,11,0.3
FUR-FU-10002116,"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",447.26,-167.5827,9,-0.3746874301301256
FUR-FU-10002157,Artistic Insta-Plaque,147.76,42.8064,7,0.2897022198159177
FUR-FU-10002191,G.E. Halogen Desk Lamp Bulbs,125.56400000000001,1.6752,3,0.013341403587015386
FUR-FU-10002253,"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock",462.46,124.52600000000001,10,0.2692686935086278
FUR-FU-10002268,Ultra Door Push Plate,157.81199999999998,12.1768,16,0.07716016525992954
FUR-FU-10002298,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",970.4079999999999,-332.94,15,-0.3430928022027848
FUR-FU-10002364,"Eldon Expressions Wood Desk Accessories, Oak",755.2239999999999,20.1474,17,0.026677383134010576
FUR-FU-10002396,"DAX Copper Panel Document Frame, 5 x 7 Size",303.672,40.0044,9,0.13173555678495216
FUR-FU-10002445,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",610.2239999999999,58.775999999999996,21,0.09631872886022183
FUR-FU-10002456,"Master Caster Door Stop, Large Neon Orange",244.768,3.4216,9,0.013978951496927704
FUR-FU-10002501,Nu-Dell Executive Frame,719.664,62.6944,28,0.0871162097867894
FUR-FU-10002505,Eldon 100 Class Desk Accessories,4.044,-2.8308,3,-0.7000000000000001
FUR-FU-10002506,"Tensor ""Hersey Kiss"" Styled Floor Lamp",106.99,1.5588,1,0.014569585942611459
FUR-FU-10002508,Document Clip Frames,131.02,10.5084,3,0.08020454892382842
FUR-FU-10002554,"Westinghouse Floor Lamp with Metal Mesh Shade, Black",278.96,22.0708,4,0.07911815314023515
FUR-FU-10002597,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",544.344,56.1184,28,0.10309363196802021
FUR-FU-10002671,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,142.04,65.392,11,0.46037735849056605
FUR-FU-10002685,"Executive Impressions 13-1/2"" Indoor/Outdoor Wall Clock",130.7,7.106,1,0.054368783473603674
FUR-FU-10002703,"Tenex Traditional Chairmats for Hard Floors, Average Lip, 36"" x 48""",157.9,15.468,2,0.0979607346421786
FUR-FU-10002759,12-1/2 Diameter Round Wall Clock,594.6320000000001,86.3136,22,0.145154650271092
FUR-FU-10002813,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",89.056,24.288,5,0.27272727272727276
FUR-FU-10002878,"Seth Thomas 14"" Day/Date Wall Clock",68.352,14.524799999999999,3,0.21249999999999997
FUR-FU-10002885,Magna Visual Magnetic Picture Hangers,251.02,17.1592,12,0.0683578997689427
FUR-FU-10002918,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,272.94,30.0234,3,0.11
FUR-FU-10002937,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",1969.5240000000001,873.224,20,0.44336804222746207
FUR-FU-10002960,"Eldon 200 Class Desk Accessories, Burgundy",386.08000000000004,21.7288,13,0.0562805636137588
FUR-FU-10002963,"Master Caster Door Stop, Gray",697.512,9.0424,7,0.012963791303948894
FUR-FU-10003026,"Eldon Regeneration Recycled Desk Accessories, Black",14.52,5.6628,3,0.39
FUR-FU-10003039,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",477.54400000000004,123.3518,9,0.2583045750758045
FUR-FU-10003095,"Linden 12"" Wall Clock With Oak Frame",101.94,30.582,3,0.3
FUR-FU-10003096,"Master Giant Foot Doorstop, Safety Yellow",468.13,22.8459,7,0.048802469399525775
FUR-FU-10003142,"Master Big Foot Doorstop, Beige",314.04,29.4624,18,0.0938173481085212
FUR-FU-10003192,Luxo Adjustable Task Clamp Lamp,799.56,207.8856,9,0.26
FUR-FU-10003247,36X48 HARDFLOOR CHAIRMAT,557.68,-35.0366,19,-0.06282563477262947
FUR-FU-10003268,Eldon Radial Chair Mat for Low to Medium Pile Carpets,726.712,95.952,15,0.13203579960149275
